accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
6132798,Lepidoptera,Erebidae,Bertula,Bertula alpheusalis,Bertula alpheusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1793647,Lepidoptera,Erebidae,Bertula,Bertula depressalis,Bertula depressalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11447869,Lepidoptera,Erebidae,Bertula,Bertula momusalis ,Bertula momusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10645473,Lepidoptera,Erebidae,Bertula,Bertula nigra,Bertula nigra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11761892,Lepidoptera,Erebidae,Bertula,Bertula pallidicosta,Bertula pallidicosta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9888533,Lepidoptera,Erebidae,Bertula,Bertula tespisalis,Bertula tespisalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109796,Lepidoptera,Erebidae,Bocana,Bocana manifestalis,Bocana manifestalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109804,Lepidoptera,Erebidae,Bocana,Bocana silenusalis,Bocana silenusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1783885,Lepidoptera,Erebidae,Egnasides,Egnasides rudmuna,Egnasides rudmuna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11898780,Lepidoptera,Erebidae,Hadennia,Hadennia harmani,Hadennia harmani,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6132938,Lepidoptera,Erebidae,Hadennia,Hadennia hisbonalis,Hadennia hisbonalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1779626,Lepidoptera,Erebidae,Hadennia,Hadennia hypenalis,Hadennia hypenalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,"Hadennia kimae Holloway,2008",NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1779627,Lepidoptera,Erebidae,Hadennia,Hadennia mysalis,Hadennia mysalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1779628,Lepidoptera,Erebidae,Hadennia,Hadennia nigerrima,Hadennia nigerrima,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11717028,Lepidoptera,Erebidae,Polypogon,Hipoepa biasalis,Polypogon biasalis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1782310,Lepidoptera,Erebidae,Polypogon,Hipoepa fractalis,Hipoepa fractalis,98,DOUBTFUL,EXACT,SPECIES,Tbilisi04October2023
6133069,Lepidoptera,Erebidae,Hydrillodes,Hydrillodes gravatalis,Hydrillodes gravatalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6115928,Lepidoptera,Erebidae,Hydrillodes,Hydrillodes hemusalis,Hydrillodes hemusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1765999,Lepidoptera,Erebidae,Hydrillodes,Hydrillodes lentalis,Hydrillodes lentalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10074639,Lepidoptera,Erebidae,Hydrillodes,Hydrillodes plicaloides,Hydrillodes plicaloides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1793896,Lepidoptera,Erebidae,Lysimelia,Lysimelia alstoni,Lysimelia alstoni,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11633405,Lepidoptera,Erebidae,Polypogon,Lysimelia neleusalis,Polypogon neleusalis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1776925,Lepidoptera,Erebidae,Naarda,Naarda ochreistigma,Naarda ochreistigma,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5113330,Lepidoptera,Erebidae,Nodaria,Nodaria externalis,Nodaria externalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9945629,Lepidoptera,Erebidae,Polypogon,Polypogon albapex,Polypogon albapex,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11622765,Lepidoptera,Erebidae,Polypogon,Polypogon nothusalis,Polypogon nothusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11902281,Lepidoptera,Erebidae,Polypogon,Polypogon warleyi,Polypogon warleyi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1762219,Lepidoptera,Erebidae,Progonia,Progonia oileusalis,Progonia oileusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1791732,Lepidoptera,Erebidae,Schistorhynx,Schistorhynx lobata,Schistorhynx lobata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133058,Lepidoptera,Erebidae,Simplicia,Simplicia bimarginata,Simplicia bimarginata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11711581,Lepidoptera,Erebidae,Simplicia,Simplicia concisalis,Simplicia concisalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9610080,Lepidoptera,Erebidae,Simplicia,Simplicia cornicalis,Simplicia cornicalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111044,Lepidoptera,Erebidae,Simplicia,Simplicia discosticta,Simplicia discosticta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111043,Lepidoptera,Erebidae,Simplicia,Simplicia robustalis,Simplicia robustalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9857844,Lepidoptera,Erebidae,Simplicia,Simplicia schaldusalis,Simplicia schaldusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6132979,Lepidoptera,Erebidae,Speiredonia,Speiredonia mutabilis,Speiredonia mutabilis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11548757,Lepidoptera,Erebidae,Acidon,Acidon mariae,Acidon mariae,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133070,Lepidoptera,Erebidae,Acidon,Acidon nigrobasis,Acidon nigrobasis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11917741,Lepidoptera,Erebidae,Acidon,Acidon rectivia,Acidon rectivia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10715493,Lepidoptera,Erebidae,Acidon,Acidon sabada,Acidon sabada,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9981597,Lepidoptera,Erebidae,Acidon,Acidon wayangkulit,Acidon wayangkulit,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786117,Lepidoptera,Erebidae,Catada,Catada canaliferalis,Catada canaliferalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786107,Lepidoptera,Erebidae,Catada,Catada transversalis,Catada transversalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1767853,Lepidoptera,Erebidae,Cultripalpa,Cultripalpa lunulifera,Cultripalpa lunulifera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1767851,Lepidoptera,Erebidae,Cultripalpa,Cultripalpa partita,Cultripalpa partita,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,"Dichromia cognata Moore, 1885",NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Dichromia laesalis,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
11893542,Lepidoptera,Erebidae,Euphiuche,Euphiuche picta,Euphiuche picta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786927,Lepidoptera,Erebidae,Gonoglasa,Gonoglasa camptogramma,Gonoglasa camptogramma,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11490731,Lepidoptera,Erebidae,Hypena,Hypena abjectalis,Hypena abjectalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1798868,Lepidoptera,Erebidae,Hypena,Hypena gonospilalis,Hypena gonospilalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8793873,Lepidoptera,Erebidae,Hypena,Hypena laceratalis,Hypena commixtalis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
4532361,Lepidoptera,Erebidae,Hypena,Hypena obacerralis,Hypena masurialis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1798642,Lepidoptera,Erebidae,Hypena,Hypena robustalis,Hypena robustalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4532352,Lepidoptera,Erebidae,Hypena,Hypena simplicalis,Hypena lividalis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Mecistoptera emmiae,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
11861625,Lepidoptera,Erebidae,Feathalina,Feathalina postreducta,Feathalina postreducta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111643,Lepidoptera,Erebidae,Luceria,Luceria oculalis,Luceria oculalis,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1781418,Lepidoptera,Erebidae,Hypocala,Hypocala andamana,Hypocala andamana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1781414,Lepidoptera,Erebidae,Hypocala,Hypocala violacea,Hypocala violacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1771816,Lepidoptera,Erebidae,Avitta,Avitta bracteola,Avitta bracteola,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1771795,Lepidoptera,Erebidae,Avitta,Avitta guttulosa,Avitta guttulosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780732,Lepidoptera,Erebidae,Avittonia,Avittonia albidentata,Avittonia albidentata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109187,Lepidoptera,Erebidae,Diascia,Diascia hayesi,Diascia hayesi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11585694,Lepidoptera,Erebidae,Lutzugia,Lutzugia trigonalis,Lutzugia trigonalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1783300,Lepidoptera,Erebidae,Pseudosphetta,Pseudosphetta fissisigna,Pseudosphetta fissisigna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774764,Lepidoptera,Erebidae,Rhynchodina,Rhynchodina molybdota,Rhynchodina molybdota,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1787048,Lepidoptera,Erebidae,Stenocarsia,Stenocarsia sthenoptera,Stenocarsia sthenoptera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1777229,Lepidoptera,Erebidae,Talariga,Talariga capacior,Talariga capacior,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1776423,Lepidoptera,Erebidae,Poliofoca,Poliofoca gebenna,Poliofoca gebenna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10294293,Lepidoptera,Erebidae,Xanthanomis,Xanthanomis xanthina,Xanthanomis xanthina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5116116,Lepidoptera,Erebidae,Darantasia,Darantasia cuneiplena,Darantasia cuneiplena,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11645900,Lepidoptera,Erebidae,Macotasa,Macotasa tortricoides,Macotasa tortricoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819434,Lepidoptera,Erebidae,Arctornis,Arctornis cygna,Arctornis cygna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819375,Lepidoptera,Erebidae,Arctornis,Arctornis dorsalineatus,Arctornis dorsalineatus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819490,Lepidoptera,Erebidae,Arctornis,Arctornis egerina,Arctornis egerina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819476,Lepidoptera,Erebidae,Arctornis,Arctornis florella,Arctornis florella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8407461,Lepidoptera,Erebidae,Arctornis,Arctornis l-nigrum,Arctornis l-nigrum,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819506,Lepidoptera,Erebidae,Arctornis,Arctornis marginalis,Arctornis marginalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10019075,Lepidoptera,Erebidae,Arctornis,Arctornis obtusa,Arctornis obtusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819424,Lepidoptera,Erebidae,Arctornis,Arctornis plumbacea,Arctornis plumbacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819421,Lepidoptera,Erebidae,Arctornis,Arctornis rutila,Arctornis rutila,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819433,Lepidoptera,Erebidae,Arctornis,Arctornis semihyalina,Arctornis semihyalina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819517,Lepidoptera,Erebidae,Arctornis,Arctornis singaporensis,Arctornis singaporensis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819467,Lepidoptera,Erebidae,Arctornis,Arctornis submarginata,Arctornis submarginata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819502,Lepidoptera,Erebidae,Arctornis,Arctornis ungula,Arctornis ungula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5118422,Lepidoptera,Erebidae,Arna,Arna bipunctapex,Arna bipunctapex,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5118429,Lepidoptera,Erebidae,Arna,Arna perplexa,Arna perplexa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819357,Lepidoptera,Erebidae,Artaxa,Artaxa nubilosa,Artaxa nubilosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819358,Lepidoptera,Erebidae,Artaxa,Artaxa ormea,Artaxa ormea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819780,Lepidoptera,Erebidae,Bembina,Bembina isabellina,Bembina isabellina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
7346382,Lepidoptera,Erebidae,Calliteara,Calliteara grotei,Calliteara grotei,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6197200,Lepidoptera,Erebidae,Calliteara,Calliteara horsfieldii,Calliteara horsfieldii,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819762,Lepidoptera,Erebidae,Carriola,Carriola ecnomoda,Carriola ecnomoda,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819668,Lepidoptera,Erebidae,Clethrogyna,Clethrogyna turbata,Clethrogyna turbata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820888,Lepidoptera,Erebidae,Dasychira,Dasychira chekiangensis,Dasychira chekiangensis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1821464,Lepidoptera,Erebidae,Euproctis,Euproctis lutea,Euproctis lutea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1821824,Lepidoptera,Erebidae,Euproctis,Euproctis singapura,Euproctis singapura,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1821934,Lepidoptera,Erebidae,Euproctis,Euproctis taiwana,Euproctis taiwana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820493,Lepidoptera,Erebidae,Lacida,Lacida biplagata,Lacida biplagata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820476,Lepidoptera,Erebidae,Lymantria,Lymantria alexandrae,Lymantria alexandrae,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Lymantria brotea brotea,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1820369,Lepidoptera,Erebidae,Lymantria,Lymantria faircloughi,Lymantria faircloughi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820451,Lepidoptera,Erebidae,Lymantria,Lymantria ganara,Lymantria ganara,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820170,Lepidoptera,Erebidae,Micromorphe,Micromorphe linta,Micromorphe linta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6197152,Lepidoptera,Erebidae,Nygmia,Nygmia amplior,Nygmia amplior,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6197124,Lepidoptera,Erebidae,Nygmia,Nygmia fumosa,Nygmia fumosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6197131,Lepidoptera,Erebidae,Nygmia,Nygmia guttistriga,Nygmia guttistriga,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5883720,Lepidoptera,Erebidae,Nygmia,Nygmia plana,Nygmia plana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820118,Lepidoptera,Erebidae,Olene,Olene dudgeoni,Olene dudgeoni,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820136,Lepidoptera,Erebidae,Olene,Olene inclusa,Olene inclusa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820137,Lepidoptera,Erebidae,Olene,Olene mendosa,Olene mendosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819873,Lepidoptera,Erebidae,Orgyia,Orgyia antiqua,Orgyia antiqua,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5118302,Lepidoptera,Erebidae,Orgyia,Orgyia osseata,Orgyia osseata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5118348,Lepidoptera,Erebidae,Orgyia,Orgyia postica,Orgyia postica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1818669,Lepidoptera,Erebidae,Orvasca,Orvasca bicolor,Orvasca bicolor,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1818659,Lepidoptera,Erebidae,Orvasca,Orvasca subnotata,Orvasca subnotata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Pantana substrigosa,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1818991,Lepidoptera,Erebidae,Perina,Perina nuda,Perina nuda,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1818993,Lepidoptera,Erebidae,Perina,Perina sunda,Perina sunda,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1820155,Lepidoptera,Erebidae,Rhypotoses,Rhypotoses maculutea,Rhypotoses maculutea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819686,Lepidoptera,Erebidae,Somena,Somena aurantiacoides,Somena aurantiacoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1819683,Lepidoptera,Erebidae,Somena,Somena similis,Somena similis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1759433,Lepidoptera,Erebidae,Claterna,Claterna cydonia,Claterna cydonia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1766542,Lepidoptera,Erebidae,Bematha,Bematha extensa,Bematha extensa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12215389,Lepidoptera,Erebidae,Gespanna,Gespanna confirmata,Gespanna confirmata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1775983,Lepidoptera,Erebidae,Masca,Masca abactalis,Masca abactalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758623,Lepidoptera,Erebidae,Nagadeba,Nagadeba celenoalis,Nagadeba celenoalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11704091,Lepidoptera,Erebidae,Pangrapta,Pangrapta philemonalis,Pangrapta philemonalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1763652,Lepidoptera,Erebidae,Throana,Throana amyntoralis,Throana amyntoralis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1783717,Lepidoptera,Erebidae,Bocula,Bocula bifaria,Bocula bifaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1783726,Lepidoptera,Erebidae,Bocula,Bocula xanthostola,Bocula xanthostola,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
12148290,Lepidoptera,Erebidae,Rivula,Rivula inconspicua,Rivula inconspicua,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10096224,Lepidoptera,Erebidae,Tamsia,Tamsia hieroglyphica,Tamsia hieroglyphica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Anomis albipunctula Hampson,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,"Anomis cupienda Swinhoe,1903",NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1785072,Lepidoptera,Erebidae,Anomis,Anomis flava,Anomis flava,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,"Anomis mutilata Walker, 1859",NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1785017,Lepidoptera,Erebidae,Anomis,Anomis scitipennis,Anomis scitipennis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11552093,Lepidoptera,Erebidae,Arthisma,Arthisma mutilata,Arthisma mutilata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1764640,Lepidoptera,Erebidae,Chilkasa,Chilkasa falcata,Chilkasa falcata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760923,Lepidoptera,Erebidae,Dinumma,Dinumma combusta,Dinumma combusta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760927,Lepidoptera,Erebidae,Dinumma,Dinumma deponens,Dinumma deponens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1760920,Lepidoptera,Erebidae,Dinumma,Dinumma oxygrapha,Dinumma oxygrapha,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9846203,Lepidoptera,Erebidae,Malagonia,Malagonia lineata,Malagonia lineata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9400545,Lepidoptera,Erebidae,Rusicada,Rusicada privata,Rusicada privata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5110615,Lepidoptera,Erebidae,Savara,Savara anomioides,Savara anomioides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1761191,Lepidoptera,Erebidae,Thalatta,Thalatta fasciosa,Thalatta fasciosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1762721,Lepidoptera,Erebidae,Xanthanomis,Xanthanomis fuscifrons,Xanthanomis fuscifrons,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1776708,Lepidoptera,Erebidae,Poeta,Poeta denotalis,Poeta denotalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1776707,Lepidoptera,Erebidae,Poeta,Poeta quadrinotata,Poeta quadrinotata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11852509,Lepidoptera,Erebidae,Asta,Asta quadrilinea,Asta quadrilinea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1771820,Lepidoptera,Erebidae,Avitta,Avitta fasciosa,Avitta fasciosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11622705,Lepidoptera,Erebidae,Pantura,Avitta ophiusalis,Pantura ophiusalis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1779446,Lepidoptera,Erebidae,Batracharta,Batracharta cossoides,Batracharta cossoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1783906,Lepidoptera,Erebidae,Blasticorhinus,Blasticorhinus rivulosa,Blasticorhinus rivulosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11520528,Lepidoptera,Erebidae,Chorsia,Chorsia dinglei,Chorsia dinglei,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11793687,Lepidoptera,Erebidae,Chorsia,Chorsia hemicyclopis,Chorsia hemicyclopis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774003,Lepidoptera,Erebidae,Chrysopera,Chrysopera combinans,Chrysopera combinans,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774568,Lepidoptera,Erebidae,Marapana,Marapana pulverata,Marapana pulverata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11436019,Lepidoptera,Erebidae,Oglasa,Oglasa basicomma,Oglasa basicomma,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10340700,Lepidoptera,Erebidae,Oglasa,Oglasa sordidula,Oglasa sordidula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11691755,Lepidoptera,Erebidae,Pantura,Pantura rufifrons,Pantura rufifrons,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774061,Lepidoptera,Erebidae,Vestura,Vestura minereusalis,Vestura minereusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11657677,Lepidoptera,Eupterotidae,Eupterote,Eupterote naessigi,Eupterote naessigi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11746800,Lepidoptera,Eupterotidae,Eupterote,Eupterote niassana,Eupterote niassana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1868849,Lepidoptera,Eupterotidae,Ganisa,Ganisa plana,Ganisa plana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11794362,Lepidoptera,Eupterotidae,Sphingognatha,Sphingognatha asclepiades,Sphingognatha asclepiades,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1788809,Lepidoptera,Euteliidae,Anigraea,Anigraea rubida,Anigraea rubida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1771896,Lepidoptera,Euteliidae,Chlumetia,Chlumetia euthysticha,Chlumetia euthysticha,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1771903,Lepidoptera,Euteliidae,Chlumetia,Chlumetia transversa,Chlumetia transversa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11856412,Lepidoptera,Euteliidae,Kobestelia,Kobestelia rosea,Kobestelia rosea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1780634,Lepidoptera,Euteliidae,Paectes,Paectes roseovincta,Paectes roseovincta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5112440,Lepidoptera,Euteliidae,Penicillaria,Penicillaria jocosatrix,Penicillaria jocosatrix,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11635845,Lepidoptera,Euteliidae,Targalla,Targalla atripars,Targalla atripars,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4301309,Lepidoptera,Euteliidae,Targalla,Targalla delatrix,Targalla delatrix,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9854348,Lepidoptera,Euteliidae,Targalla,Targalla palliatrix,Targalla palliatrix,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10340962,Lepidoptera,Euteliidae,Targalla,Targalla subocellata,Targalla subocellata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10376690,Lepidoptera,Euteliidae,Targallodes,Targallodes vittalba,Targallodes vittalba,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8133084,Lepidoptera,Euteliidae,Aegilia,Aegilia describens,Aegilia describens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11801101,Lepidoptera,Euteliidae,Aegilia,Aegilia sundascribens,Aegilia sundascribens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108492,Lepidoptera,Euteliidae,Lophoptera,Lophoptera illucida,Lophoptera illucida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
