Family,Genus,Species,Subspecies,species_name_provided,authority_name_provided
Crambidae,Syngamia,abnormalis,,Syngamia abnormalis ,
Crambidae,Syngamia,florella,,Syngamia florella ,
Crambidae,Portentomorpha,xanthialis,,Portentomorpha xanthialis ,
Crambidae,Cirrhocephalina,eucharisalis,,Cirrhocephalina eucharisalis ,
Crambidae,Cirrhocephalina,evanidalis,,Cirrhocephalina evanidalis ,
Crambidae,Geshna,cannalis,,Geshna cannalis ,
Crambidae,Massepha,grammalis,,Massepha grammalis ,
Crambidae,Massepha,lupa,,Massepha lupa ,
Crambidae,Orphanostigma,haemorrhoidalis,,Orphanostigma haemorrhoidalis ,
Crambidae,Palpusia,fulvicolor,,Palpusia fulvicolor ,
Crambidae,Palpusia,plumipes,,Palpusia plumipes ,
Crambidae,Rhectocraspeda,BioLep70,,Rhectocraspeda BioLep70 ,
Crambidae,Rhectocraspeda,periusalis,,Rhectocraspeda periusalis ,
Crambidae,Salbia,cassidalis,,Salbia cassidalis ,
Crambidae,Salbia,lotanalis,,Salbia lotanalis ,
Crambidae,Salbia,nebulosalis,,Salbia nebulosalis ,
Crambidae,Salbia,tytiusalis,,Salbia tytiusalis ,
Crambidae,Salbia,zena,,Salbia zena ,
Crambidae,Siga,pyronia,,Siga pyronia ,
Crambidae,Spilomela,discordens,,Spilomela discordens ,
Crambidae,Spilomela,minoralis,,Spilomela minoralis ,
Crambidae,Spilomela,pantheralis,,Spilomela pantheralis ,
Crambidae,Spilomela,personalis,,Spilomela personalis ,
Crambidae,Spilomela,perspicata,,Spilomela perspicata ,
Crambidae,Apogeshna,acestealis,,Apogeshna acestealis ,
Crambidae,Apogeshna,stenialis,,Apogeshna stenialis ,
Crambidae,Bradina,aaronalis,,Bradina aaronalis ,
Crambidae,Parastenia,retractalis,,Parastenia retractalis ,
Crambidae,Steniodes,acuminalis,,Steniodes acuminalis ,
Crambidae,Steniodes,declivalis,,Steniodes declivalis ,
Crambidae,Steniodes,mendica,,Steniodes mendica ,
Crambidae,Acridura,coerulealis,,Acridura coerulealis ,
Crambidae,Acridura,hulchralis,,Acridura hulchralis ,
Crambidae,Trichaea,hades,,Trichaea hades ,
Crambidae,Trichaea,pilicornis,,Trichaea pilicornis ,
Crambidae,Zenamorpha,discophoralis,,Zenamorpha discophoralis ,
Crambidae,Conchylodes,aquaticalis,,Conchylodes aquaticalis ,
Crambidae,Conchylodes,arcifera,,Conchylodes arcifera ,
Crambidae,Conchylodes,bryophilalis,,Conchylodes bryophilalis ,
Crambidae,Conchylodes,erinalis,,Conchylodes erinalis ,
Crambidae,Conchylodes,grammaphora,,Conchylodes grammaphora ,
Crambidae,Conchylodes,nolckenialis,,Conchylodes nolckenialis ,
Crambidae,Conchylodes,ovulalis,,Conchylodes ovulalis ,
Crambidae,Conchylodes,platinalis,,Conchylodes platinalis ,
Crambidae,Conchylodes,salamisalis,,Conchylodes salamisalis ,
Crambidae,Conchylodes,terminipuncta,,Conchylodes terminipuncta ,
Crambidae,Ercta,vittata,,Ercta vittata ,
Crambidae,Sisyracera,subulalis,,Sisyracera subulalis ,
Crambidae,Udea,lagunalis,,Udea lagunalis ,
Crambidae,Udea,montanalis,,Udea montanalis ,
Crambidae,Udea,poasalis,,Udea poasalis ,
Crambidae,Apilocrocis,excelsalis,,Apilocrocis excelsalis ,
Crambidae,Apilocrocis,glaucosia,,Apilocrocis glaucosia ,
Dalceridae,Acraga,coa,,Acraga coa ,
Dalceridae,Acraga,goes,,Acraga goes ,
Dalceridae,Acraga,hamata,,Acraga hamata ,
Dalceridae,Acraga,infusa Complex,,Acraga infusa Complex ,
Dalceridae,Acraga,isothea,,Acraga isothea ,
Dalceridae,Acraga,melinda,,Acraga melinda ,
Dalceridae,Acraga,philetera,,Acraga philetera ,
Dalceridae,Dalcerides,alba,,Dalcerides alba ,
Dalceridae,Dalcerides,bicolor,,Dalcerides bicolor ,
Dalceridae,Dalcerides,dulciola,,Dalcerides dulciola ,
Dalceridae,Dalcerides,mesoa,,Dalcerides mesoa ,
Dalceridae,Dalcerides,rebella,,Dalcerides rebella ,
Dalceridae,Dalcerides,sofia,,Dalcerides sofia ,
Dalceridae,Minacraga,plata,,Minacraga plata ,
Dalceridae,Paracraga,argentea,,Paracraga argentea ,
Doidae,Doa,raspa,,Doa raspa ,
Doidae,Leuculodes,lacteolaria,,Leuculodes lacteolaria ,
Drepanidae,Thyatira,mexicana,,Thyatira mexicana ,
Elachistidae,Homoeoprepes,trochiloides,,Homoeoprepes trochiloides ,
Elachistidae,Zaratha,pterodactylella,,Zaratha pterodactylella ,
Epermeniidae,Parochromolopis,psittacanthus,,Parochromolopis psittacanthus ,
Erebidae,Anoba,pohli,,Anoba pohli ,
Erebidae,Anoba,trigonoides,,Anoba trigonoides ,
Erebidae,Baniana,gobar,,Baniana gobar ,
Erebidae,Baniana,gulussa,,Baniana gulussa ,
Erebidae,Baniana,haga,,Baniana haga ,
Erebidae,Baniana,helle,,Baniana helle ,
Erebidae,Baniana,minor,,Baniana minor ,
Erebidae,Baniana,nigricollis,,Baniana nigricollis ,
Erebidae,Baniana,ostia,,Baniana ostia ,
Erebidae,Baniana,pastoria,,Baniana pastoria ,
Erebidae,Baniana,phruxus,,Baniana phruxus ,
Erebidae,Baniana,rufia,,Baniana rufia ,
Erebidae,Baniana,strigata,,Baniana strigata ,
Erebidae,Baniana,veluta,,Baniana veluta ,
Erebidae,Baniana,veluticollis,,Baniana veluticollis ,
Erebidae,Deinopa,biligula,,Deinopa biligula ,
Erebidae,Deinopa,directa,,Deinopa directa ,
Erebidae,Deinopa,fulvia,,Deinopa fulvia ,
Erebidae,Deinopa,signiplena,,Deinopa signiplena ,
Erebidae,Deinopa,ypita,,Deinopa ypita ,
Erebidae,Lephana,excisata,,Lephana excisata ,
Erebidae,Lephana,metacrocea,,Lephana metacrocea ,
Erebidae,Lephana,muffula,,Lephana muffula ,
Erebidae,Abacena,accincta,,Abacena accincta ,
Erebidae,Aglaonice,hirtipalpis,,Aglaonice hirtipalpis ,
Erebidae,Aglaonice,otignatha,,Aglaonice otignatha ,
Erebidae,Cecharismena,anartoides,,Cecharismena anartoides ,
Erebidae,Cecharismena,aquilalis,,Cecharismena aquilalis ,
Erebidae,Cecharismena,convergens,,Cecharismena convergens ,
Erebidae,Cecharismena,darconis,,Cecharismena darconis ,
Erebidae,Cecharismena,flaviceps,,Cecharismena flaviceps ,
Erebidae,Cecharismena,jalapena,,Cecharismena jalapena ,
Erebidae,Cecharismena,josealis,,Cecharismena josealis ,
Erebidae,Cecharismena,melicerta,,Cecharismena melicerta ,
Erebidae,Cecharismena,nealcesalis,,Cecharismena nealcesalis ,
Erebidae,Cecharismena,zoum,,Cecharismena zoum ,
Erebidae,Eublemma,carterotata,,Eublemma carterotata ,
Erebidae,Eublemma,cinnamomea,,Eublemma cinnamomea ,
Erebidae,Eublemma,deliciosa,,Eublemma deliciosa ,
Erebidae,Eublemma,minima,,Eublemma minima ,
Erebidae,Eublemma,recta,,Eublemma recta ,
Erebidae,Glympis,concors,,Glympis concors ,
Erebidae,Hemeroplanis,immaculalis,,Hemeroplanis immaculalis ,
Erebidae,Hemeroplanis,phoenicimon,,Hemeroplanis phoenicimon ,
Erebidae,Hemeroplanis,reversalis,,Hemeroplanis reversalis ,
Erebidae,Hemeroplanis,scopulepes,,Hemeroplanis scopulepes ,
Erebidae,Isogona,capitalis,,Isogona capitalis ,
Erebidae,Isogona,natatrix,,Isogona natatrix ,
Erebidae,Isogona,scindens,,Isogona scindens ,
Erebidae,Isogona,scissa,,Isogona scissa ,
Erebidae,Isogona,snowi,,Isogona snowi ,
Erebidae,Isogona,tenuis,,Isogona tenuis ,
Erebidae,Janseodes,melanospila,,Janseodes melanospila ,
Erebidae,Metalectra,agathia,,Metalectra agathia ,
Erebidae,Metalectra,aglaia,,Metalectra aglaia ,
Erebidae,Metalectra,ardesiaca,,Metalectra ardesiaca ,
Erebidae,Metalectra,BioLep157,,Metalectra BioLep157 ,
Erebidae,Metalectra,carneomacula,,Metalectra carneomacula ,
Erebidae,Metalectra,charopus,,Metalectra charopus ,
Erebidae,Metalectra,croceipalpis,,Metalectra croceipalpis ,
Erebidae,Metalectra,diffusa,,Metalectra diffusa ,
Erebidae,Metalectra,dixoni,,Metalectra dixoni ,
Erebidae,Metalectra,elongata,,Metalectra elongata ,
Erebidae,Metalectra,geminicincta,,Metalectra geminicincta ,
Erebidae,Metalectra,indecidens,,Metalectra indecidens ,
Erebidae,Metalectra,lotis,,Metalectra lotis ,
Erebidae,Metalectra,marginata,,Metalectra marginata ,
Erebidae,Metalectra,nireus,,Metalectra nireus ,
Erebidae,Metalectra,paralappa,,Metalectra paralappa ,
Erebidae,Metalectra,picta,,Metalectra picta ,
Erebidae,Metalectra,Poole08,,Metalectra Poole08 ,
Erebidae,Metalectra,Poole15,,Metalectra Poole15 ,
Erebidae,Metalectra,Poole16,,Metalectra Poole16 ,
Erebidae,Metalectra,Poole18,,Metalectra Poole18 ,
Erebidae,Metalectra,praecisalis,,Metalectra praecisalis ,
Erebidae,Metalectra,safina,,Metalectra safina ,
Erebidae,Metalectra,temperata,,Metalectra temperata ,
Erebidae,Metalectra,viridis,,Metalectra viridis ,
Erebidae,Mursa,maceria,,Mursa maceria ,
Erebidae,Mursa,phtisialis,,Mursa phtisialis ,
Erebidae,Mursa,sotiusalis,,Mursa sotiusalis ,
Erebidae,Ommatochila,mundula,,Ommatochila mundula ,
Erebidae,Oruza,chionocraspis,,Oruza chionocraspis ,
Erebidae,Oruza,costaloides,,Oruza costaloides ,
Erebidae,Phytometra,neostrophis,,Phytometra neostrophis ,
Erebidae,Proroblemma,rosea,,Proroblemma rosea ,
Erebidae,Prosoparia,estella,,Prosoparia estella ,
Erebidae,Prosoparia,Sullivan4233,,Prosoparia Sullivan4233 ,
Erebidae,Prosoparia,tenebrosa,,Prosoparia tenebrosa ,
Erebidae,Acidaliodes,celenna,,Acidaliodes celenna ,
Erebidae,Acidaliodes,enona,,Acidaliodes enona ,
Erebidae,Acidaliodes,flavipars,,Acidaliodes flavipars ,
Erebidae,Acidaliodes,infantilis,,Acidaliodes infantilis ,
Erebidae,Acidaliodes,zattu,,Acidaliodes zattu ,
Erebidae,Araeopteronini,sp.1,,Araeopteronini sp.1 ,
Erebidae,Araeopteronini,sp.2,,Araeopteronini sp.2 ,
Erebidae,Araeopteronini,sp.3,,Araeopteronini sp.3 ,
Erebidae,Araeopteronini,sp.4,,Araeopteronini sp.4 ,
Erebidae,Lycaugesia,calochroia,,Lycaugesia calochroia ,
Erebidae,Lycaugesia,cf. semiclara,,Lycaugesia cf. semiclara ,
Erebidae,Lycaugesia,hatita,,Lycaugesia hatita ,
Erebidae,Lycaugesia,homogramma,,Lycaugesia homogramma ,
Erebidae,Lycaugesia,monostella,,Lycaugesia monostella ,
Erebidae,Argidia,aufidia,,Argidia aufidia ,
Erebidae,Argidia,palmipes,,Argidia palmipes ,
Erebidae,Argidia,subvelata,,Argidia subvelata ,
Erebidae,Argidia,tomyris,,Argidia tomyris ,
Erebidae,Argidia,wedelina,,Argidia wedelina ,
Erebidae,Arsaciodes,rufa,,Arsaciodes rufa ,
Erebidae,Bolica,armata,,Bolica armata ,
Erebidae,Ceromacra,fuliginea,,Ceromacra fuliginea ,
Erebidae,Ceromacra,putida,,Ceromacra putida ,
Erebidae,Ceromacra,tymber,,Ceromacra tymber ,
Erebidae,Cladenia,mocha,,Cladenia mocha ,
Erebidae,Cryptochrostis,crocea,,Cryptochrostis crocea ,
Erebidae,Cryptochrostis,deilinias,,Cryptochrostis deilinias ,
Erebidae,Cryptochrostis,flavala,,Cryptochrostis flavala ,
Erebidae,Cryptochrostis,suppulchraria,,Cryptochrostis suppulchraria ,
Erebidae,Cryptochrysa,auripennis,,Cryptochrysa auripennis ,
Erebidae,Cyclopteryx,niveinotata,,Cyclopteryx niveinotata ,
Erebidae,Diagrapta,laminata,,Diagrapta laminata ,
Erebidae,Diagrapta,lignaria,,Diagrapta lignaria ,
Erebidae,Ensipia,andaca,,Ensipia andaca ,
Erebidae,Ensipia,lamusalis,,Ensipia lamusalis ,
Erebidae,Ensipia,trilineata,,Ensipia trilineata ,
Erebidae,Eudocima,anguina,,Eudocima anguina ,
Erebidae,Eudocima,apta,,Eudocima apta ,
Erebidae,Eudocima,colubra,,Eudocima colubra ,
Erebidae,Eudocima,memorans,,Eudocima memorans ,
Erebidae,Eudocima,serpentifera,,Eudocima serpentifera ,
Erebidae,Eudyops,polyleuca,,Eudyops polyleuca ,
Erebidae,Eudyops,telmela,,Eudyops telmela ,
Erebidae,Ferenta,castula,,Ferenta castula ,
Erebidae,Ferenta,stolliana,,Ferenta stolliana ,
Erebidae,Freilla,abjecta,,Freilla abjecta ,
Erebidae,Freilla,humeralis,,Freilla humeralis ,
Erebidae,Freilla,variabilis,,Freilla variabilis ,
Erebidae,Gigia,obliqua,,Gigia obliqua ,
Erebidae,Gigia,stenogaster,,Gigia stenogaster ,
Erebidae,Glenopteris,oculifera,,Glenopteris oculifera ,
Erebidae,Glenopteris,ornata,,Glenopteris ornata ,
Erebidae,Goniohelia,gallinago,,Goniohelia gallinago ,
Erebidae,Gonodonta,biarmata,,Gonodonta biarmata ,
Erebidae,Gonodonta,bidens,,Gonodonta bidens ,
Erebidae,Gonodonta,chorinea,,Gonodonta chorinea ,
Erebidae,Gonodonta,clotilda,,Gonodonta clotilda ,
Erebidae,Gonodonta,correcta,,Gonodonta correcta ,
Erebidae,Gonodonta,distincta,,Gonodonta distincta ,
Erebidae,Gonodonta,fernandezi,,Gonodonta fernandezi ,
Erebidae,Gonodonta,fulvangula,,Gonodonta fulvangula ,
Erebidae,Gonodonta,holosericea,,Gonodonta holosericea ,
Erebidae,Gonodonta,immacula,,Gonodonta immacula ,
Erebidae,Gonodonta,incurva,,Gonodonta incurva ,
Erebidae,Gonodonta,indentata,,Gonodonta indentata ,
Erebidae,Gonodonta,latimacula,,Gonodonta latimacula ,
Erebidae,Gonodonta,lecha,,Gonodonta lecha ,
Erebidae,Gonodonta,lincus,,Gonodonta lincus ,
Erebidae,Gonodonta,maria,,Gonodonta maria ,
Erebidae,Gonodonta,mexicana,,Gonodonta mexicana ,
Erebidae,Gonodonta,nitidimacula,,Gonodonta nitidimacula ,
Erebidae,Gonodonta,nutrix,,Gonodonta nutrix ,
Erebidae,Gonodonta,paraequalis,,Gonodonta paraequalis ,
Erebidae,Gonodonta,parens,,Gonodonta parens ,
Erebidae,Gonodonta,primulina,,Gonodonta primulina ,
Erebidae,Gonodonta,pulverea,,Gonodonta pulverea ,
Erebidae,Gonodonta,pyrgo,,Gonodonta pyrgo ,
Erebidae,Gonodonta,sicheas,,Gonodonta sicheas ,
Erebidae,Gonodonta,sinaldus,,Gonodonta sinaldus ,
Erebidae,Gonodonta,sitia,,Gonodonta sitia ,
Erebidae,Gonodonta,soror,,Gonodonta soror ,
Erebidae,Gonodonta,syrna,,Gonodonta syrna ,
Erebidae,Gonodonta,uxor,,Gonodonta uxor ,
Erebidae,Gonodonta,walkeri,,Gonodonta walkeri ,
Erebidae,Gonuris,flaminia,,Gonuris flaminia ,
Erebidae,Gorgone,augusta,,Gorgone augusta ,
Erebidae,Gorgone,fellearis,,Gorgone fellearis ,
Erebidae,Gorgone,integrans,,Gorgone integrans ,
Erebidae,Gorgone,miniopila,,Gorgone miniopila ,
Erebidae,Gorgone,superba,,Gorgone superba ,
Erebidae,Graphigona,regina,,Graphigona regina ,
Erebidae,Hyamia,palpitatalis,,Hyamia palpitatalis ,
Erebidae,Ilsea,minuta,,Ilsea minuta ,
Erebidae,Ilsea,subgeminata,,Ilsea subgeminata ,
Erebidae,Ipnista,marina,,Ipnista marina ,
Erebidae,Juncaria,melanothalma,,Juncaria melanothalma ,
Erebidae,Juncaria,pallens,,Juncaria pallens ,
Erebidae,Juncaria,samia,,Juncaria samia ,
Erebidae,Macrodes,columbalis,,Macrodes columbalis ,
Erebidae,Macrodes,cynara,,Macrodes cynara ,
Erebidae,Mazacyla,lilacina,,Mazacyla lilacina ,
Erebidae,Mazacyla,relata,,Mazacyla relata ,
Erebidae,Mazacyla,subpicta,,Mazacyla subpicta ,
Erebidae,Menecina,bifacies,,Menecina bifacies ,
Erebidae,Metaprosphera,modesta,,Metaprosphera modesta ,
Erebidae,Mopothila,ardalus,,Mopothila ardalus ,
Erebidae,Neathyrma,iridescens,,Neathyrma iridescens ,
Erebidae,Obroatis,chloropis,,Obroatis chloropis ,
Erebidae,Obroatis,curvilineata,,Obroatis curvilineata ,
Erebidae,Obroatis,distincta,,Obroatis distincta ,
Erebidae,Obroatis,negata,,Obroatis negata ,
Erebidae,Obroatis,ocellata,,Obroatis ocellata ,
Erebidae,Obroatis,rinconada,,Obroatis rinconada ,
Erebidae,Obroatis,signata,,Obroatis signata ,
Erebidae,Obroatis,vinea,,Obroatis vinea ,
Erebidae,Oraesia,aenofusa,,Oraesia aenofusa ,
Erebidae,Oraesia,argyrolampra,,Oraesia argyrolampra ,
Erebidae,Oraesia,excitans,,Oraesia excitans ,
Erebidae,Oraesia,nobilis,,Oraesia nobilis ,
Erebidae,Oraesia,serpens,,Oraesia serpens ,
Erebidae,Oraesia,striolata,,Oraesia striolata ,
Erebidae,Oroscopa,abluta,,Oroscopa abluta ,
Erebidae,Oroscopa,calverti,,Oroscopa calverti ,
Erebidae,Oroscopa,cordobensis,,Oroscopa cordobensis ,
Erebidae,Oroscopa,delicata,,Oroscopa delicata ,
Erebidae,Oroscopa,microdonta,,Oroscopa microdonta ,
Erebidae,Oroscopa,variegata,,Oroscopa variegata ,
Erebidae,Ostha,BioLep343,,Ostha BioLep343 ,
Erebidae,Ostha,BioLep459,,Ostha BioLep459 ,
Erebidae,Ostha,concinna,,Ostha concinna ,
Erebidae,Ostha,hypsea,,Ostha hypsea ,
Erebidae,Ostha,nomion,,Ostha nomion ,
Erebidae,Ostha,rama,,Ostha rama ,
Erebidae,Ostha,stellata,,Ostha stellata ,
Erebidae,Oxidercia,thaumantis,,Oxidercia thaumantis ,
Erebidae,Oxidercia,toxea,,Oxidercia toxea ,
Erebidae,Parachabora,abydas,,Parachabora abydas ,
Erebidae,Parachabora,pseudanaetia,,Parachabora pseudanaetia ,
Erebidae,Paralectra,exaggerata,,Paralectra exaggerata ,
Erebidae,Phaeoblemma,amabilis,,Phaeoblemma amabilis ,
Erebidae,Phaeoblemma,apicata,,Phaeoblemma apicata ,
Erebidae,Phaeoblemma,contracta,,Phaeoblemma contracta ,
Erebidae,Phaeoblemma,dares,,Phaeoblemma dares ,
Erebidae,Pitara,congressa,,Pitara congressa ,
Erebidae,Plusiodonta,aborta,,Plusiodonta aborta ,
Erebidae,Plusiodonta,clavifera,,Plusiodonta clavifera ,
Erebidae,Plusiodonta,effulgens,,Plusiodonta effulgens ,
Erebidae,Plusiodonta,incitans,,Plusiodonta incitans ,
Erebidae,Plusiodonta,miranda,,Plusiodonta miranda ,
Erebidae,Plusiodonta,nitissima,,Plusiodonta nitissima ,
Erebidae,Plusiodonta,repellens,,Plusiodonta repellens ,
Erebidae,Plynteria,BioLep503,,Plynteria BioLep503 ,
Erebidae,Plynteria,costata,,Plynteria costata ,
Erebidae,Plynteria,irrespondens,,Plynteria irrespondens ,
Erebidae,Plynteria,marginata,,Plynteria marginata ,
Erebidae,Polygoniodes,laciniata,,Polygoniodes laciniata ,
Erebidae,Porosana,uruca,,Porosana uruca ,
Erebidae,Pseudbarydia,crespula,,Pseudbarydia crespula ,
Erebidae,Pseudbarydia,japeta,,Pseudbarydia japeta ,
Erebidae,Pseudbarydia,selene,,Pseudbarydia selene ,
Erebidae,Pseudogerespa,niviferus,,Pseudogerespa niviferus ,
Erebidae,Pseudogerespa,usipetes,,Pseudogerespa usipetes ,
Erebidae,Radosa,albicosta,,Radosa albicosta ,
Erebidae,Radosa,ordinata,,Radosa ordinata ,
Erebidae,Sanys,capsicata,,Sanys capsicata ,
Erebidae,Sanys,evanescens,,Sanys evanescens ,
Erebidae,Sanys,irrosea,,Sanys irrosea ,
Erebidae,Sanys,umbrigens,,Sanys umbrigens ,
Erebidae,Smyra,aexonia,,Smyra aexonia ,
Erebidae,Smyra,stipatura,,Smyra stipatura ,
Erebidae,Tetrisia,florigera,,Tetrisia florigera ,
Erebidae,Tetrisia,tricolora,,Tetrisia tricolora ,
Erebidae,Triommatodes,madrina,,Triommatodes madrina ,
Erebidae,Uzinia,hyas,,Uzinia hyas ,
Erebidae,Vogia,pertinax,,Vogia pertinax ,
Erebidae,Ypsora,homochroa,,Ypsora homochroa ,
Erebidae,Ypsora,selenodes,,Ypsora selenodes ,
Erebidae,Acanthodica,albiplena,,Acanthodica albiplena ,
Erebidae,Acanthodica,daunus,,Acanthodica daunus ,
Erebidae,Acanthodica,emmitens,,Acanthodica emmitens ,
Erebidae,Acanthodica,grandis,,Acanthodica grandis ,
Erebidae,Acanthodica,pamela,,Acanthodica pamela ,
Erebidae,Acanthodica,penicillium,,Acanthodica penicillium ,
Erebidae,Acanthodica,sinuilinea,,Acanthodica sinuilinea ,
Erebidae,Acanthodica,splendens,,Acanthodica splendens ,
Erebidae,Aggustiana,undilinea,,Aggustiana undilinea ,
Erebidae,Agyra,agola,,Agyra agola ,
Erebidae,Agyra,marchandi,,Agyra marchandi ,
Erebidae,Agyra,Poole01,,Agyra Poole01 ,
Erebidae,Ampelasia,azelinoides,,Ampelasia azelinoides ,
Erebidae,Artiloxis,vitiosa,,Artiloxis vitiosa ,
Erebidae,Calyptis,idonea,,Calyptis idonea ,
Erebidae,Calyptis,idonoides,,Calyptis idonoides ,
Erebidae,Calyptis,iter,,Calyptis iter ,
Erebidae,Calyptis,semicuprea,,Calyptis semicuprea ,
Erebidae,Catephiodes,trinidadensis,,Catephiodes trinidadensis ,
Erebidae,Clapra,atalanta,,Clapra atalanta ,
Erebidae,Clapra,deucalion,,Clapra deucalion ,
Erebidae,Clapra,marginata,,Clapra marginata ,
Erebidae,Clapra,oculata,,Clapra oculata ,
Erebidae,Clapra,uzza,,Clapra uzza ,
Erebidae,Coeriana,pretiosa,,Coeriana pretiosa ,
Erebidae,Coeriana,Sullivan5285,,Coeriana Sullivan5285 ,
Erebidae,Cymatophoropsis,heurippa,,Cymatophoropsis heurippa ,
Erebidae,Cymosafia,laba,,Cymosafia laba ,
Erebidae,Cymosafia,pallida,,Cymosafia pallida ,
Erebidae,Dialithis,gemmifera,,Dialithis gemmifera ,
Erebidae,Dolichosomastis,archadia,,Dolichosomastis archadia ,
Erebidae,Dolichosomastis,dorsilinea,,Dolichosomastis dorsilinea ,
Erebidae,Dolichosomastis,leucogrammica,,Dolichosomastis leucogrammica ,
Erebidae,Drepanoblemma,incurvata,,Drepanoblemma incurvata ,
Erebidae,Drepanoblemma,partita,,Drepanoblemma partita ,
Erebidae,Drepanoperas,falcigera,,Drepanoperas falcigera ,
Erebidae,Empelathra,amplificans,,Empelathra amplificans ,
Erebidae,Empelathra,pindarus,,Empelathra pindarus ,
Erebidae,Erebostrota,stenelea,,Erebostrota stenelea ,
Erebidae,Habershonia,areos,,Habershonia areos ,
Erebidae,Leucotela,nigripalpis,,Leucotela nigripalpis ,
Erebidae,Micranthops,alceste,,Micranthops alceste ,
Erebidae,Nymbis,iniqua,,Nymbis iniqua ,
Erebidae,Ocalaria,cohabita,,Ocalaria cohabita ,
Erebidae,Ocalaria,dioptica,,Ocalaria dioptica ,
Erebidae,Ocalaria,pavo,,Ocalaria pavo ,
Erebidae,Orsa,atripustula,,Orsa atripustula ,
Erebidae,Orsa,erythrospila,,Orsa erythrospila ,
Erebidae,Pachyplastis,apicalis,,Pachyplastis apicalis ,
Erebidae,Perasia,flexa,,Perasia flexa ,
Erebidae,Perasia,garnoti,,Perasia garnoti ,
Erebidae,Perasia,helvina,,Perasia helvina ,
Erebidae,Peteroma,albilinea,,Peteroma albilinea ,
Erebidae,Peteroma,conita,,Peteroma conita ,
Erebidae,Peteroma,denticulata,,Peteroma denticulata ,
Erebidae,Peteroma,jarinta,,Peteroma jarinta ,
Erebidae,Peteroma,laonome,,Peteroma laonome ,
Erebidae,Prionoptera,aexonia,,Prionoptera aexonia ,
Erebidae,Prionoptera,serra,,Prionoptera serra ,
Erebidae,Pseudophisma,aeolida,,Pseudophisma aeolida ,
Erebidae,Pseudophisma,pritanis,,Pseudophisma pritanis ,
Erebidae,Pterhemia,excissa,,Pterhemia excissa ,
Erebidae,Ramphia,albizona,,Ramphia albizona ,
Erebidae,Safidia,druceria,,Safidia druceria ,
Erebidae,Trogogonia,abrupta,,Trogogonia abrupta ,
Erebidae,Yidalpta,auragalis,,Yidalpta auragalis ,
Erebidae,Callistege,diagonalis,,Callistege diagonalis ,
Erebidae,Celiptera,grisescens,,Celiptera grisescens ,
Erebidae,Celiptera,levina,,Celiptera levina ,
Erebidae,Celiptera,montana,,Celiptera montana ,
Erebidae,Celiptera,remigioides,,Celiptera remigioides ,
Erebidae,Mocis,diffluens,,Mocis diffluens ,
Erebidae,Mocis,disseverans,,Mocis disseverans ,
Erebidae,Mocis,dyndima,,Mocis dyndima ,
Erebidae,Mocis,frugalis,,Mocis frugalis ,
Erebidae,Mocis,latipes,,Mocis latipes ,
Erebidae,Mocis,marcida,,Mocis marcida ,
Erebidae,Mocis,texana,,Mocis texana ,
Erebidae,Ptichodis,immunis,,Ptichodis immunis ,
Erebidae,Boryzops,purissima,,Boryzops purissima ,
Erebidae,Bulia,mexicana,,Bulia mexicana ,
Erebidae,Cissusa,inconspicua,,Cissusa inconspicua ,
Erebidae,Melipotis,acontioides,,Melipotis acontioides ,
Erebidae,Melipotis,agrotoides,,Melipotis agrotoides ,
Erebidae,Melipotis,cellaris,,Melipotis cellaris ,
Erebidae,Melipotis,famelica,,Melipotis famelica ,
Erebidae,Melipotis,fasciolaris,,Melipotis fasciolaris ,
Erebidae,Melipotis,florida,,Melipotis florida ,
Erebidae,Melipotis,indomita,,Melipotis indomita ,
Erebidae,Melipotis,januaris,,Melipotis januaris ,
Erebidae,Melipotis,nigrobasis,,Melipotis nigrobasis ,
Erebidae,Melipotis,ochrodes,,Melipotis ochrodes ,
Erebidae,Melipotis,perpendicularis,,Melipotis perpendicularis ,
Erebidae,Melipotis,punctifinis,,Melipotis punctifinis ,
Erebidae,Orodesma,ameria,,Orodesma ameria ,
Erebidae,Orodesma,cladonia,,Orodesma cladonia ,
Erebidae,Orodesma,fearni,,Orodesma fearni ,
Erebidae,Orodesma,juanita,,Orodesma juanita ,
Erebidae,Orodesma,pulverosa,,Orodesma pulverosa ,
Erebidae,Orodesma,schausi,,Orodesma schausi ,
Erebidae,Panula,inconstans,,Panula inconstans ,
Erebidae,Amolita,pepita,,Amolita pepita ,
Erebidae,Amolita,sentalis,,Amolita sentalis ,
Erebidae,Bendisodes,aeolia,,Bendisodes aeolia ,
Erebidae,Coenipeta,anepsis,,Coenipeta anepsis ,
Erebidae,Coenipeta,bibitrix,,Coenipeta bibitrix ,
Erebidae,Coenipeta,catoxantha,,Coenipeta catoxantha ,
Erebidae,Coenipeta,colliquens,,Coenipeta colliquens ,
Erebidae,Coenipeta,damonia,,Coenipeta damonia ,
Erebidae,Coenipeta,dimidiata,,Coenipeta dimidiata ,
Erebidae,Coenipeta,endopolia,,Coenipeta endopolia ,
Erebidae,Coenipeta,glaucinans,,Coenipeta glaucinans ,
Erebidae,Coenipeta,hemiplagia,,Coenipeta hemiplagia ,
Erebidae,Coenipeta,leucocyma,,Coenipeta leucocyma ,
Erebidae,Coenipeta,lobuligera,,Coenipeta lobuligera ,
Erebidae,Coenipeta,medina,,Coenipeta medina ,
Erebidae,Coenipeta,nubila,,Coenipeta nubila ,
