,accepted_taxon_key,order_name,family_name,genus_name,species_name_provided,authority_name_provided,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,n_imgs
2334,7794941,Lepidoptera,Tortricidae,Cnephasia,Cnephasia pasiuana,"Hübner, 1799",Cnephasia pasiuana,Cnephasia pasiuana,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
2335,1739272,Lepidoptera,Tortricidae,Cnephasia,Cnephasia stephensiana,"Doubleday, 1849",Cnephasia stephensiana,Cnephasia stephensiana,99,ACCEPTED,EXACT,SPECIES,London06October2023,437
2336,1741593,Lepidoptera,Tortricidae,Cochylis,Cochylichroa atricapitana,"Stephens, 1852",Cochylichroa atricapitana,Cochylis atricapitana,99,SYNONYM,EXACT,SPECIES,London06October2023,242
2337,1739471,Lepidoptera,Tortricidae,Cochylidia,Cochylidia heydeniana,"Herrich-Schäffer, 1851",Cochylidia heydeniana,Cochylidia heydeniana,99,ACCEPTED,EXACT,SPECIES,London06October2023,36
2338,1739461,Lepidoptera,Tortricidae,Cochylidia,Cochylidia implicitana,"Wocke, 1856",Cochylidia implicitana,Cochylidia implicitana,99,ACCEPTED,EXACT,SPECIES,London06October2023,140
2339,1739449,Lepidoptera,Tortricidae,Cochylidia,Cochylidia rupicola,"Curtis, 1834",Cochylidia rupicola,Cochylidia rupicola,99,ACCEPTED,EXACT,SPECIES,London06October2023,14
2340,1739451,Lepidoptera,Tortricidae,Cochylidia,Cochylidia subroseana,"Haworth, 1811",Cochylidia subroseana,Cochylidia subroseana,99,ACCEPTED,EXACT,SPECIES,London06October2023,44
2341,1741253,Lepidoptera,Tortricidae,Cochylimorpha,Cochylimorpha alternana,"Stephens, 1834",Cochylimorpha alternana,Cochylimorpha alternana,99,ACCEPTED,EXACT,SPECIES,London06October2023,71
2342,1741147,Lepidoptera,Tortricidae,Cochylimorpha,Cochylimorpha straminea,"Haworth, 1811",Cochylimorpha straminea,Cochylimorpha straminea,99,ACCEPTED,EXACT,SPECIES,London06October2023,28
2343,1741634,Lepidoptera,Tortricidae,Cochylis,Cochylis flaviciliana,"Westwood, 1854",Cochylis flaviciliana,Cochylis flaviciliana,99,ACCEPTED,EXACT,SPECIES,London06October2023,153
2344,1741621,Lepidoptera,Tortricidae,Cochylis,Cochylis roseana,"Haworth, 1811",Cochylis roseana,Cochylis roseana,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
2345,8021674,Lepidoptera,Tortricidae,Commophila,Commophila aeneana,"Hübner, 1800",Commophila aeneana,Commophila aeneana,99,ACCEPTED,EXACT,SPECIES,London06October2023,18
2346,1736623,Lepidoptera,Tortricidae,Crocidosema,Crocidosema plebejana,"Zeller, 1847",Crocidosema plebejana,Crocidosema plebejana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1358
2347,8186212,Lepidoptera,Tortricidae,Cydia,Cydia amplana,"Hübner, 1799",Cydia amplana,Cydia amplana,99,ACCEPTED,EXACT,SPECIES,London06October2023,311
2348,1737817,Lepidoptera,Tortricidae,Cydia,Cydia cognatana,"Barrett, 1874",Cydia cognatana,Cydia cognatana,99,ACCEPTED,EXACT,SPECIES,London06October2023,14
2349,1737783,Lepidoptera,Tortricidae,Cydia,Cydia conicolana,"Heylaerts, 1874",Cydia conicolana,Cydia conicolana,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
2350,1737770,Lepidoptera,Tortricidae,Cydia,Cydia coniferana,"Saxesen, 1840",Cydia coniferana,Cydia coniferana,98,ACCEPTED,EXACT,SPECIES,London06October2023,30
2351,8144530,Lepidoptera,Tortricidae,Cydia,Cydia corollana,"Hübner, 1823",Cydia corollana,Cydia corollana,99,ACCEPTED,EXACT,SPECIES,London06October2023,5
2352,1737966,Lepidoptera,Tortricidae,Cydia,Cydia cosmophorana,"Treitschke, 1835",Cydia cosmophorana,Cydia cosmophorana,99,ACCEPTED,EXACT,SPECIES,London06October2023,19
2353,1737897,Lepidoptera,Tortricidae,Cydia,Cydia deshaisiana,"Lucas, 1858",Cydia deshaisiana,Cydia saltitans,99,SYNONYM,EXACT,SPECIES,London06October2023,3
2354,1737776,Lepidoptera,Tortricidae,Cydia,Cydia fagiglandana,"Zeller, 1841",Cydia fagiglandana,Cydia fagiglandana,99,ACCEPTED,EXACT,SPECIES,London06October2023,958
2355,1737761,Lepidoptera,Tortricidae,Cydia,Cydia illutana,"Herrich-Schäffer, 1851",Cydia illutana,Cydia illutana,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
2356,1737862,Lepidoptera,Tortricidae,Cydia,Cydia indivisa,"Danilevsky, 1963",Cydia indivisa,Cydia indivisa,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
2357,1737945,Lepidoptera,Tortricidae,Cydia,Cydia injectiva,"Heinrich, 1926",Cydia injectiva,Cydia injectiva,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
2358,1737924,Lepidoptera,Tortricidae,Cydia,Cydia inquinatana,"Hübner, 1799",Cydia inquinatana,Cydia inquinatana,99,ACCEPTED,EXACT,SPECIES,London06October2023,59
2359,1737850,Lepidoptera,Tortricidae,Cydia,Cydia interscindana,"Möschler, 1866",Cydia interscindana,Cydia interscindana,99,ACCEPTED,EXACT,SPECIES,London06October2023,7
2360,1737881,Lepidoptera,Tortricidae,Cydia,Cydia leguminana,"Lienig & Zeller, 1846",Cydia leguminana,Cydia leguminana,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
2361,1737702,Lepidoptera,Tortricidae,Cydia,Cydia medicaginis,"Kuznetzov, 1962",Cydia medicaginis,Cydia medicaginis,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
2362,4530033,Lepidoptera,Tortricidae,Cydia,Cydia microgrammana,"Guenée, 1845",Cydia microgrammana,Cydia microgrammana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
2363,1737917,Lepidoptera,Tortricidae,Cydia,Cydia millenniana,"Adamczewski, 1967",Cydia millenniana,Cydia millenniana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
2364,1737753,Lepidoptera,Tortricidae,Cydia,Cydia nigricana,"Fabricius, 1794",Cydia nigricana,Cydia nigricana,99,ACCEPTED,EXACT,SPECIES,London06October2023,83
2365,1737816,Lepidoptera,Tortricidae,Cydia,Cydia pactolana,"Zeller, 1840",Cydia pactolana,Cydia pactolana,99,ACCEPTED,EXACT,SPECIES,London06October2023,14
2366,1737847,Lepidoptera,Tortricidae,Cydia,Cydia pomonella,"Linnaeus, 1758",Cydia pomonella,Cydia pomonella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1711
2367,1737811,Lepidoptera,Tortricidae,Cydia,Cydia servillana,"Duponchel, 1836",Cydia servillana,Cydia servillana,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
2368,1737775,Lepidoptera,Tortricidae,Cydia,Cydia splendana,"Hübner, 1799",Cydia splendana,Cydia splendana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1489
2369,4530002,Lepidoptera,Tortricidae,Cydia,Cydia strobilella,"Linnaeus, 1758",Cydia strobilella,Cydia strobilella,99,ACCEPTED,EXACT,SPECIES,London06October2023,103
2370,1737796,Lepidoptera,Tortricidae,Cydia,Cydia ulicetana,"Haworth, 1811",Cydia ulicetana,Cydia ulicetana,99,ACCEPTED,EXACT,SPECIES,London06October2023,24
2371,1738050,Lepidoptera,Tortricidae,Cymolomia,Cymolomia hartigiana,"Saxesen, 1840",Cymolomia hartigiana,Cymolomia hartigiana,99,ACCEPTED,EXACT,SPECIES,London06October2023,26
2372,5104641,Lepidoptera,Tortricidae,Dichelia,Dichelia histrionana,"Frölich, 1828",Dichelia histrionana,Dichelia histrionana,99,ACCEPTED,EXACT,SPECIES,London06October2023,418
2373,1738839,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha acuminatana,"Lienig & Zeller, 1846",Dichrorampha acuminatana,Dichrorampha acuminatana,99,ACCEPTED,EXACT,SPECIES,London06October2023,529
2374,1738829,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha aeratana,"Pierce & Metcalfe, 1915",Dichrorampha aeratana,Dichrorampha aeratana,99,ACCEPTED,EXACT,SPECIES,London06October2023,28
2375,1738678,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha montanana,"Zeller, 1843",Dichrorampha montanana,Dichrorampha montanana,99,ACCEPTED,EXACT,SPECIES,London06October2023,2
2376,7751691,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha alpestrana,"Zeller, 1843",Dichrorampha alpestrana,Dichrorampha alpestrana,98,ACCEPTED,EXACT,SPECIES,London06October2023,0
2377,1738722,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha alpinana,"Treitschke, 1830",Dichrorampha alpinana,Dichrorampha alpinana,99,ACCEPTED,EXACT,SPECIES,London06October2023,99
2378,1738798,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha consortana,"Stephens, 1852",Dichrorampha consortana,Dichrorampha consortana,99,ACCEPTED,EXACT,SPECIES,London06October2023,12
2379,1738739,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha flavidorsana,"Knaggs, 1867",Dichrorampha flavidorsana,Dichrorampha flavidorsana,99,ACCEPTED,EXACT,SPECIES,London06October2023,35
2380,1738700,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha petiverella,"Linnaeus, 1758",Dichrorampha petiverella,Dichrorampha petiverella,99,ACCEPTED,EXACT,SPECIES,London06October2023,469
2381,1738818,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha plumbagana,"Treitschke, 1830",Dichrorampha plumbagana,Dichrorampha plumbagana,99,ACCEPTED,EXACT,SPECIES,London06October2023,42
2382,1738777,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha plumbana,"Scopoli, 1763",Dichrorampha plumbana,Dichrorampha plumbana,99,ACCEPTED,EXACT,SPECIES,London06October2023,241
2383,1738790,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha sedatana,"Busck, 1906",Dichrorampha sedatana,Dichrorampha sedatana,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
2384,1738735,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha senectana,"Guenée, 1845",Dichrorampha senectana,Dichrorampha senectana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
2385,7746341,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha sequana,"Hübner, 1799",Dichrorampha sequana,Dichrorampha sequana,99,ACCEPTED,EXACT,SPECIES,London06October2023,15
2386,1738687,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha simpliciana,"Haworth, 1811",Dichrorampha simpliciana,Dichrorampha simpliciana,99,ACCEPTED,EXACT,SPECIES,London06October2023,187
2387,1738732,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha sylvicolana,"Heinemann, 1863",Dichrorampha sylvicolana,Dichrorampha sylvicolana,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
2388,1738794,Lepidoptera,Tortricidae,Dichrorampha,Dichrorampha vancouverana,"McDunnough, 1935",Dichrorampha vancouverana,Dichrorampha vancouverana,99,ACCEPTED,EXACT,SPECIES,London06October2023,133
2389,1741056,Lepidoptera,Tortricidae,Ditula,Ditula angustiorana,"Haworth, 1811",Ditula angustiorana,Ditula angustiorana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1020
2390,1746666,Lepidoptera,Tortricidae,Eana,Eana argentana,"Clerck, 1759",Eana argentana,Eana argentana,99,ACCEPTED,EXACT,SPECIES,London06October2023,544
2391,1746644,Lepidoptera,Tortricidae,Eana,Eana incanana,"Stephens, 1852",Eana incanana,Eana incanana,99,ACCEPTED,EXACT,SPECIES,London06October2023,312
2392,1746613,Lepidoptera,Tortricidae,Eana,Eana osseana,"Scopoli, 1763",Eana osseana,Eana osseana,99,ACCEPTED,EXACT,SPECIES,London06October2023,559
2393,1746689,Lepidoptera,Tortricidae,Eana,Eana penziana,"Thunberg, 1791",Eana penziana,Eana penziana,99,ACCEPTED,EXACT,SPECIES,London06October2023,259
2394,1744416,Lepidoptera,Tortricidae,Enarmonia,Enarmonia formosana,"Scopoli, 1763",Enarmonia formosana,Enarmonia formosana,99,ACCEPTED,EXACT,SPECIES,London06October2023,518
2395,1741725,Lepidoptera,Tortricidae,Endothenia,Endothenia ericetana,"Humphreys & Westwood, 1845",Endothenia ericetana,Endothenia ericetana,99,ACCEPTED,EXACT,SPECIES,London06October2023,56
2396,4530424,Lepidoptera,Tortricidae,Endothenia,Endothenia gentianaeana,"Hübner, 1799",Endothenia gentianaeana,Endothenia gentianaeana,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
2397,1741748,Lepidoptera,Tortricidae,Endothenia,Endothenia marginana,"Haworth, 1811",Endothenia marginana,Endothenia marginana,99,ACCEPTED,EXACT,SPECIES,London06October2023,42
2398,1741756,Lepidoptera,Tortricidae,Endothenia,Endothenia nigricostana,"Haworth, 1811",Endothenia nigricostana,Endothenia nigricostana,99,ACCEPTED,EXACT,SPECIES,London06October2023,62
2399,1741771,Lepidoptera,Tortricidae,Endothenia,Endothenia oblongana,"Haworth, 1811",Endothenia oblongana,Endothenia oblongana,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
2400,4530418,Lepidoptera,Tortricidae,Endothenia,Endothenia pullana,"Haworth, 1811",Endothenia pullana,Endothenia pullana,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
2401,1741752,Lepidoptera,Tortricidae,Endothenia,Endothenia quadrimaculana,"Haworth, 1811",Endothenia quadrimaculana,Endothenia quadrimaculana,99,ACCEPTED,EXACT,SPECIES,London06October2023,544
2402,1741765,Lepidoptera,Tortricidae,Endothenia,Endothenia ustulana,"Haworth, 1811",Endothenia ustulana,Endothenia ustulana,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
2403,1746413,Lepidoptera,Tortricidae,Epagoge,Epagoge grotiana,"Fabricius, 1781",Epagoge grotiana,Epagoge grotiana,99,ACCEPTED,EXACT,SPECIES,London06October2023,660
2404,1743560,Lepidoptera,Tortricidae,Epiblema,Epiblema cirsiana,"Zeller, 1843",Epiblema cirsiana,Epiblema cirsiana,99,ACCEPTED,EXACT,SPECIES,London06October2023,30
2405,1743555,Lepidoptera,Tortricidae,Epiblema,Epiblema cnicicolana,"Zeller, 1847",Epiblema cnicicolana,Epiblema cnicicolana,99,ACCEPTED,EXACT,SPECIES,London06October2023,0
2406,1743619,Lepidoptera,Tortricidae,Epiblema,Epiblema costipunctana,"Haworth, 1811",Epiblema costipunctana,Epiblema costipunctana,99,ACCEPTED,EXACT,SPECIES,London06October2023,9
2407,1743532,Lepidoptera,Tortricidae,Epiblema,Epiblema foenella,"Linnaeus, 1758",Epiblema foenella,Epiblema foenella,99,ACCEPTED,EXACT,SPECIES,London06October2023,1299
2408,1743604,Lepidoptera,Tortricidae,Epiblema,Epiblema grandaevana,"Lienig & Zeller, 1846",Epiblema grandaevana,Epiblema grandaevana,99,ACCEPTED,EXACT,SPECIES,London06October2023,91
2409,1743588,Lepidoptera,Tortricidae,Epiblema,Epiblema scutulana,"Denis & Schiffermüller, 1775",Epiblema scutulana,Epiblema scutulana,99,ACCEPTED,EXACT,SPECIES,London06October2023,128
2410,6097235,Lepidoptera,Tortricidae,Epiblema,Epiblema sticticana,"Fabricius, 1794",Epiblema sticticana,Epiblema sticticana,99,ACCEPTED,EXACT,SPECIES,London06October2023,269
2411,1743613,Lepidoptera,Tortricidae,Epiblema,Epiblema turbidana,"Treitschke, 1835",Epiblema turbidana,Epiblema turbidana,99,ACCEPTED,EXACT,SPECIES,London06October2023,4
2412,1744658,Lepidoptera,Tortricidae,Epichoristodes,Epichoristodes acerbella,"Walker, 1864",Epichoristodes acerbella,Epichoristodes acerbella,99,ACCEPTED,EXACT,SPECIES,London06October2023,3
2413,1745678,Lepidoptera,Tortricidae,Epinotia,Epinotia abbreviana,"Fabricius, 1794",Epinotia abbreviana,Epinotia abbreviana,99,ACCEPTED,EXACT,SPECIES,London06October2023,84
2414,1745600,Lepidoptera,Tortricidae,Epinotia,Epinotia bilunana,"Haworth, 1811",Epinotia bilunana,Epinotia bilunana,99,ACCEPTED,EXACT,SPECIES,London06October2023,249
2415,1745816,Lepidoptera,Tortricidae,Epinotia,Epinotia brunnichana,"Linnaeus, 1767",Epinotia brunnichana,Epinotia brunnichana,99,ACCEPTED,EXACT,SPECIES,London06October2023,302
2416,1745683,Lepidoptera,Tortricidae,Epinotia,Epinotia caprana,"Fabricius, 1798",Epinotia caprana,Epinotia caprana,99,ACCEPTED,EXACT,SPECIES,London06October2023,27
2417,1745756,Lepidoptera,Tortricidae,Epinotia,Epinotia cinereana,"Haworth, 1811",Epinotia cinereana,Epinotia cinereana,99,ACCEPTED,EXACT,SPECIES,London06October2023,134
2418,8369868,Lepidoptera,Tortricidae,Epinotia,Epinotia crenana,"Hübner, 1817",Epinotia crenana,Epinotia crenana,99,ACCEPTED,EXACT,SPECIES,London06October2023,156
2419,1745830,Lepidoptera,Tortricidae,Epinotia,Epinotia cruciana,"Linnaeus, 1761",Epinotia cruciana,Epinotia cruciana,99,ACCEPTED,EXACT,SPECIES,London06October2023,225
2420,1745676,Lepidoptera,Tortricidae,Epinotia,Epinotia demarniana,"Fischer von Röslerstamm, 1840",Epinotia demarniana,Epinotia demarniana,99,ACCEPTED,EXACT,SPECIES,London06October2023,92
2421,1745725,Lepidoptera,Tortricidae,Epinotia,Epinotia fraternana,"Haworth, 1811",Epinotia fraternana,Epinotia fraternana,99,ACCEPTED,EXACT,SPECIES,London06October2023,20
2422,1745762,Lepidoptera,Tortricidae,Epinotia,Epinotia granitana,"Herrich-Schäffer, 1851",Epinotia granitana,Epinotia granitana,99,ACCEPTED,EXACT,SPECIES,London06October2023,23
2423,1745643,Lepidoptera,Tortricidae,Epinotia,Epinotia immundana,"Fischer von Röslerstamm, 1839",Epinotia immundana,Epinotia immundana,99,ACCEPTED,EXACT,SPECIES,London06October2023,128
2424,1745771,Lepidoptera,Tortricidae,Epinotia,Epinotia maculana,"Fabricius, 1775",Epinotia maculana,Epinotia maculana,99,ACCEPTED,EXACT,SPECIES,London06October2023,193
2425,1745659,Lepidoptera,Tortricidae,Epinotia,Epinotia mercuriana,"Frölich, 1828",Epinotia mercuriana,Epinotia mercuriana,99,ACCEPTED,EXACT,SPECIES,London06October2023,76
2426,1745787,Lepidoptera,Tortricidae,Epinotia,Epinotia nanana,"Treitschke, 1835",Epinotia nanana,Epinotia nanana,99,ACCEPTED,EXACT,SPECIES,London06October2023,77
2427,1745700,Lepidoptera,Tortricidae,Epinotia,Epinotia nemorivaga,"Tengström, 1848",Epinotia nemorivaga,Epinotia nemorivaga,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
2428,1745646,Lepidoptera,Tortricidae,Epinotia,Epinotia nigricana,"Herrich-Schäffer, 1851",Epinotia nigricana,Epinotia nigricana,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
2429,1745634,Lepidoptera,Tortricidae,Epinotia,Epinotia nisella,"Clerck, 1759",Epinotia nisella,Epinotia nisella,99,ACCEPTED,EXACT,SPECIES,London06October2023,885
2430,8162538,Lepidoptera,Tortricidae,Epinotia,Epinotia pygmaeana,"Hübner, 1799",Epinotia pygmaeana,Epinotia pygmaeana,99,ACCEPTED,EXACT,SPECIES,London06October2023,63
2431,1745561,Lepidoptera,Tortricidae,Epinotia,Epinotia ramella,"Linnaeus, 1758",Epinotia ramella,Epinotia ramella,99,ACCEPTED,EXACT,SPECIES,London06October2023,798
2432,1745788,Lepidoptera,Tortricidae,Epinotia,Epinotia rubiginosana,"Herrich-Schäffer, 1851",Epinotia rubiginosana,Epinotia rubiginosana,99,ACCEPTED,EXACT,SPECIES,London06October2023,28
2433,1745636,Lepidoptera,Tortricidae,Epinotia,Epinotia signatana,"Douglas, 1845",Epinotia signatana,Epinotia signatana,99,ACCEPTED,EXACT,SPECIES,London06October2023,123
2434,1745558,Lepidoptera,Tortricidae,Epinotia,Epinotia solandriana,"Linnaeus, 1758",Epinotia solandriana,Epinotia solandriana,99,ACCEPTED,EXACT,SPECIES,London06October2023,528
2435,1745623,Lepidoptera,Tortricidae,Epinotia,Epinotia sordidana,"Hübner, 1824",Epinotia sordidana,Epinotia sordidana,99,ACCEPTED,EXACT,SPECIES,London06October2023,22
2436,1745579,Lepidoptera,Tortricidae,Epinotia,Epinotia subocellana,"Donovan, 1806",Epinotia subocellana,Epinotia subocellana,99,ACCEPTED,EXACT,SPECIES,London06October2023,224
2437,1745805,Lepidoptera,Tortricidae,Epinotia,Epinotia subsequana,"Haworth, 1811",Epinotia subsequana,Epinotia subsequana,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
2438,1745737,Lepidoptera,Tortricidae,Epinotia,Epinotia tedella,"Clerck, 1759",Epinotia tedella,Epinotia tedella,99,ACCEPTED,EXACT,SPECIES,London06October2023,614
2439,1745705,Lepidoptera,Tortricidae,Epinotia,Epinotia tenerana,"Denis & Schiffermüller, 1775",Epinotia tenerana,Epinotia tenerana,99,ACCEPTED,EXACT,SPECIES,London06October2023,377
2440,1745630,Lepidoptera,Tortricidae,Epinotia,Epinotia tetraquetrana,"Haworth, 1811",Epinotia tetraquetrana,Epinotia tetraquetrana,99,ACCEPTED,EXACT,SPECIES,London06October2023,103
2441,1745724,Lepidoptera,Tortricidae,Epinotia,Epinotia trigonella,"Linnaeus, 1758",Epinotia trigonella,Epinotia trigonella,99,ACCEPTED,EXACT,SPECIES,London06October2023,494
2442,1737131,Lepidoptera,Tortricidae,Epiphyas,Epiphyas postvittana,"Walker, 1863",Epiphyas postvittana,Epiphyas postvittana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1792
2443,1741551,Lepidoptera,Tortricidae,Eriopsela,Eriopsela quadrana,"Hübner, 1813",Eriopsela quadrana,Eriopsela quadrana,99,ACCEPTED,EXACT,SPECIES,London06October2023,125
2444,5103462,Lepidoptera,Tortricidae,Eucosma,Eucosma aemulana,"Schläger, 1849",Eucosma aemulana,Eucosma aemulana,99,ACCEPTED,EXACT,SPECIES,London06October2023,38
2445,7975250,Lepidoptera,Tortricidae,Eucosma,Eucosma aspidiscana,"Hübner, 1817",Eucosma aspidiscana,Eucosma aspidiscana,99,ACCEPTED,EXACT,SPECIES,London06October2023,100
2446,5771350,Lepidoptera,Tortricidae,Eucosma,Eucosma campoliliana,"Denis & Schiffermüller, 1775",Eucosma campoliliana,Eucosma campoliliana,99,ACCEPTED,EXACT,SPECIES,London06October2023,407
2447,5103451,Lepidoptera,Tortricidae,Eucosma,Eucosma cana,"Haworth, 1811",Eucosma cana,Eucosma cana,99,ACCEPTED,EXACT,SPECIES,London06October2023,788
2448,5103948,Lepidoptera,Tortricidae,Eucosma,Eucosma conterminana,"Guenée, 1845",Eucosma conterminana,Eucosma conterminana,99,ACCEPTED,EXACT,SPECIES,London06October2023,252
2449,5103562,Lepidoptera,Tortricidae,Eucosma,Eucosma fulvana,"Stephens, 1834",Eucosma fulvana,Eucosma fulvana,99,ACCEPTED,EXACT,SPECIES,London06October2023,18
2450,5103421,Lepidoptera,Tortricidae,Eucosma,Eucosma hohenwartiana,"Denis & Schiffermüller, 1775",Eucosma hohenwartiana,Eucosma hohenwartiana,99,ACCEPTED,EXACT,SPECIES,London06October2023,44
2451,5103383,Lepidoptera,Tortricidae,Eucosma,Eucosma lacteana,"Treitschke, 1835",Eucosma lacteana,Eucosma lacteana,99,ACCEPTED,EXACT,SPECIES,London06October2023,44
2452,5103736,Lepidoptera,Tortricidae,Eucosma,Eucosma metzneriana,"Treitschke, 1830",Eucosma metzneriana,Eucosma metzneriana,99,ACCEPTED,EXACT,SPECIES,London06October2023,98
2453,5103502,Lepidoptera,Tortricidae,Eucosma,Eucosma obumbratana,"Lienig & Zeller, 1846",Eucosma obumbratana,Eucosma obumbratana,99,ACCEPTED,EXACT,SPECIES,London06October2023,89
2454,5103454,Lepidoptera,Tortricidae,Eucosma,Eucosma parvulana,"Wilkinson, 1859",Eucosma parvulana,Eucosma parvulana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1
2455,5103613,Lepidoptera,Tortricidae,Eucosma,Eucosma pupillana,"Clerck, 1759",Eucosma pupillana,Eucosma pupillana,98,ACCEPTED,EXACT,SPECIES,London06October2023,47
2456,5103443,Lepidoptera,Tortricidae,Eucosma,Eucosma tripoliana,"Barrett, 1880",Eucosma tripoliana,Eucosma tripoliana,99,ACCEPTED,EXACT,SPECIES,London06October2023,6
2457,7964262,Lepidoptera,Tortricidae,Eucosmomorpha,Eucosmomorpha albersana,"Hübner, 1813",Eucosmomorpha albersana,Eucosmomorpha albersana,99,ACCEPTED,EXACT,SPECIES,London06October2023,237
2458,8313553,Lepidoptera,Tortricidae,Eudemis,Eudemis porphyrana,"Hübner, 1799",Eudemis porphyrana,Eudemis porphyrana,99,ACCEPTED,EXACT,SPECIES,London06October2023,209
2459,1743196,Lepidoptera,Tortricidae,Eudemis,Eudemis profundana,"Denis & Schiffermüller, 1775",Eudemis profundana,Eudemis profundana,99,ACCEPTED,EXACT,SPECIES,London06October2023,285
2460,7703489,Lepidoptera,Tortricidae,Eugnosta,Eugnosta lathoniana,"Hübner, 1800",Eugnosta lathoniana,Eugnosta lathoniana,99,ACCEPTED,EXACT,SPECIES,London06October2023,16
2461,1744071,Lepidoptera,Tortricidae,Eulia,Eulia ministrana,"Linnaeus, 1758",Eulia ministrana,Eulia ministrana,99,ACCEPTED,EXACT,SPECIES,London06October2023,1037
2462,5103998,Lepidoptera,Tortricidae,Eupoecilia,Eupoecilia ambiguella,"Hübner, 1796",Eupoecilia ambiguella,Eupoecilia ambiguella,99,ACCEPTED,EXACT,SPECIES,London06October2023,124
2463,7661023,Lepidoptera,Tortricidae,Eupoecilia,Eupoecilia angustana,"Hübner, 1799",Eupoecilia angustana,Eupoecilia angustana,99,ACCEPTED,EXACT,SPECIES,London06October2023,498
2464,1744224,Lepidoptera,Tortricidae,Exapate,Exapate congelatella,"Clerck, 1759",Exapate congelatella,Exapate congelatella,99,ACCEPTED,EXACT,SPECIES,London06October2023,147
2465,1743641,Lepidoptera,Tortricidae,Falseuncaria,Falseuncaria degreyana,"McLachlan, 1869",Falseuncaria degreyana,Falseuncaria degreyana,99,ACCEPTED,EXACT,SPECIES,London06October2023,56
2466,1743643,Lepidoptera,Tortricidae,Falseuncaria,Falseuncaria ruficiliana,"Haworth, 1811",Falseuncaria ruficiliana,Falseuncaria ruficiliana,99,ACCEPTED,EXACT,SPECIES,London06October2023,100
2467,1743475,Lepidoptera,Tortricidae,Gibberifera,Gibberifera simplana,"Fischer von Röslerstamm, 1836",Gibberifera simplana,Gibberifera simplana,99,ACCEPTED,EXACT,SPECIES,London06October2023,45
2468,1736567,Lepidoptera,Tortricidae,Grapholita,Grapholita caecana,"Schläger, 1847",Grapholita caecana,Grapholita caecana,99,ACCEPTED,EXACT,SPECIES,London06October2023,8
2469,1736601,Lepidoptera,Tortricidae,Grapholita,Grapholita compositella,"Fabricius, 1775",Grapholita compositella,Grapholita compositella,99,ACCEPTED,EXACT,SPECIES,London06October2023,675
2470,1736528,Lepidoptera,Tortricidae,Grapholita,Grapholita funebrana,"Treitschke, 1835",Grapholita funebrana,Grapholita funebrana,99,ACCEPTED,EXACT,SPECIES,London06October2023,138
2471,1736504,Lepidoptera,Tortricidae,Grapholita,Grapholita gemmiferana,"Treitschke, 1835",Grapholita gemmiferana,Grapholita gemmiferana,99,ACCEPTED,EXACT,SPECIES,London06October2023,17
2472,1736514,Lepidoptera,Tortricidae,Grapholita,Grapholita internana,"Guenée, 1845",Grapholita internana,Grapholita internana,99,ACCEPTED,EXACT,SPECIES,London06October2023,11
